Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Delivery charges,Units Sold,Total Sales,Operating Profit,Operating Margin
Gyaan Beverages,21102,45332,South,Karnataka,Bengaluru,Limca,20,Delhivery,18,10,6750,189000,56700,0.3
Gyaan Beverages,21102,45332,South,Karnataka,Bengaluru,Mirinda,52,Xpress Bees,18,12,7500,225000,78750,0.35
Gyaan Beverages,21102,45332,South,Telangana,Hyderabad,Maaza,30,Blue Dart,20,15,8500,297500,148750,0.5
Gyaan Beverages,21102,45359,South,Kerala,Thiruvananthapuram,Sprite,44,Blue Dart,25,15,10700,428000,192600,0.45
Gyaan Beverages,21102,45359,South,Andhra Pradesh,Amaravati,Limca,40,Blue Dart,18,15,7500,247500,86625,0.35
Gyaan Beverages,21102,45359,South,Telangana,Hyderabad,Frooti,60,Delhivery,20,10,7750,232500,58125,0.25
Gyaan Beverages,21102,45359,South,Karnataka,Bengaluru,Maaza,27,Delhivery,20,10,6250,187500,56250,0.3
Gyaan Beverages,21102,45359,South,Karnataka,Bengaluru,Coca-Cola,40,Delhivery,30,10,6750,270000,94500,0.35
Gyaan Beverages,21102,45359,South,Andhra Pradesh,Amaravati,Limca,15,Delhivery,18,10,7750,217000,108500,0.5
Gyaan Beverages,21102,45391,South,Kerala,Thiruvananthapuram,Maaza,46,Blue Dart,20,15,10250,358750,161437.5,0.45
Gyaan Beverages,21102,45391,South,Andhra Pradesh,Amaravati,Coca-Cola,60,Xpress Bees,30,12,7250,304500,106575,0.35
Gyaan Beverages,21102,45391,South,Tamil Nadu,Chennai,Coca-Cola,18,Blue Dart,30,15,7250,326250,81562.5,0.25
Gyaan Beverages,21102,45391,South,Karnataka,Bengaluru,Mirinda,15,Xpress Bees,18,12,6500,195000,58500,0.3
Gyaan Beverages,21102,45391,South,Andhra Pradesh,Amaravati,Mirinda,33,Xpress Bees,18,12,6750,202500,70875,0.35
Gyaan Beverages,21102,45391,South,Kerala,Thiruvananthapuram,Mirinda,58,Xpress Bees,18,12,8000,240000,120000,0.5
Gyaan Beverages,21102,45420,South,Tamil Nadu,Chennai,Mirinda,30,Xpress Bees,18,12,10700,321000,144450,0.45
Gyaan Beverages,21102,45420,South,Andhra Pradesh,Amaravati,Limca,38,Delhivery,18,10,7750,217000,75950,0.35
Gyaan Beverages,21102,45420,South,Tamil Nadu,Chennai,Mirinda,42,Delhivery,18,10,7500,210000,52500,0.25
Gyaan Beverages,21102,45420,South,Kerala,Thiruvananthapuram,Mirinda,36,DTDC,18,15,7000,231000,69300,0.3
Gyaan Beverages,21102,45420,South,Telangana,Hyderabad,Mirinda,55,Blue Dart,18,15,7250,239250,83737.5,0.35
Gyaan Beverages,21102,45420,South,Andhra Pradesh,Amaravati,Coca-Cola,43,Blue Dart,30,15,8250,371250,185625,0.5
Gyaan Beverages,21102,45453,South,Kerala,Thiruvananthapuram,Pepsi,42,Xpress Bees,30,12,10750,451500,203175,0.45
Gyaan Beverages,21102,45453,South,Tamil Nadu,Chennai,Limca,46,Delhivery,18,10,8250,231000,80850,0.35
Gyaan Beverages,21102,45453,South,Tamil Nadu,Chennai,Sprite,28,DTDC,25,15,8000,320000,80000,0.25
Gyaan Beverages,21102,45453,South,Kerala,Thiruvananthapuram,Limca,47,Blue Dart,18,15,7750,255750,76725,0.3
Gyaan Beverages,21102,45453,South,Tamil Nadu,Chennai,Mirinda,21,Xpress Bees,18,12,7750,232500,81375,0.35
Gyaan Beverages,21102,45453,South,Tamil Nadu,Chennai,Pepsi,48,Delhivery,30,10,9250,370000,185000,0.5
Gyaan Beverages,21102,45481,South,Tamil Nadu,Chennai,Sprite,22,DTDC,25,15,11500,460000,207000,0.45
Gyaan Beverages,21102,45481,South,Karnataka,Bengaluru,Limca,38,DTDC,18,15,9000,297000,103950,0.35
Gyaan Beverages,21102,45481,South,Karnataka,Bengaluru,Pepsi,46,Xpress Bees,30,12,8250,346500,86625,0.25
Gyaan Beverages,21102,45481,South,Andhra Pradesh,Amaravati,Sprite,44,Xpress Bees,25,12,7750,286750,86025,0.3
Gyaan Beverages,21102,45481,South,Telangana,Hyderabad,Sprite,20,Blue Dart,25,15,8000,320000,112000,0.35
Gyaan Beverages,21102,45481,South,Karnataka,Bengaluru,Mirinda,45,Blue Dart,18,15,9750,321750,160875,0.5
Gyaan Beverages,21102,45513,South,Telangana,Hyderabad,Pepsi,46,Xpress Bees,30,12,11250,472500,212625,0.45
Gyaan Beverages,21102,45513,South,Karnataka,Bengaluru,Mirinda,47,Xpress Bees,18,12,9000,270000,94500,0.35
Gyaan Beverages,21102,45513,South,Kerala,Thiruvananthapuram,Pepsi,23,Xpress Bees,30,12,8250,346500,86625,0.25
Gyaan Beverages,21102,45513,South,Telangana,Hyderabad,Limca,40,DTDC,18,15,7750,255750,76725,0.3
Gyaan Beverages,21102,45513,South,Tamil Nadu,Chennai,Maaza,55,Blue Dart,20,15,7500,262500,91875,0.35
Gyaan Beverages,21102,45513,South,Kerala,Thiruvananthapuram,Limca,49,Xpress Bees,18,12,9250,277500,138750,0.5
Gyaan Beverages,21102,45543,South,Kerala,Thiruvananthapuram,Sprite,35,Blue Dart,25,15,10500,420000,189000,0.45
Gyaan Beverages,21102,45543,South,Kerala,Thiruvananthapuram,Limca,48,DTDC,18,15,8500,280500,98175,0.35
Gyaan Beverages,21102,45543,South,Karnataka,Bengaluru,Mirinda,45,Delhivery,18,10,7500,210000,52500,0.25
Gyaan Beverages,21102,45543,South,Kerala,Thiruvananthapuram,Frooti,40,DTDC,20,15,7250,253750,76125,0.3
Gyaan Beverages,21102,45543,South,Karnataka,Bengaluru,Limca,55,Blue Dart,18,15,7250,239250,83737.5,0.35
Gyaan Beverages,21102,45543,South,Tamil Nadu,Chennai,Frooti,17,Delhivery,20,10,8250,247500,123750,0.5
Gyaan Beverages,21102,45575,South,Tamil Nadu,Chennai,Frooti,54,Delhivery,20,10,10000,300000,135000,0.45
Gyaan Beverages,21102,45575,South,Tamil Nadu,Chennai,Frooti,58,DTDC,20,15,8250,288750,101062.5,0.35
Gyaan Beverages,21102,45575,South,Tamil Nadu,Chennai,Mirinda,51,Delhivery,18,10,7250,203000,50750,0.25
Gyaan Beverages,21102,45575,South,Karnataka,Bengaluru,Limca,29,Blue Dart,18,15,7000,231000,69300,0.3
Gyaan Beverages,21102,45575,South,Andhra Pradesh,Amaravati,Frooti,56,Delhivery,20,10,7000,210000,73500,0.35
Gyaan Beverages,21102,45575,South,Kerala,Thiruvananthapuram,Mirinda,28,Delhivery,18,10,8250,231000,115500,0.5
Gyaan Beverages,21102,45605,South,Karnataka,Bengaluru,Sprite,41,Xpress Bees,25,12,9750,360750,162337.5,0.45
Gyaan Beverages,21102,45605,South,Karnataka,Bengaluru,Frooti,44,Blue Dart,20,15,8000,280000,98000,0.35
Gyaan Beverages,21102,45605,South,Tamil Nadu,Chennai,Limca,53,Blue Dart,18,15,7450,245850,61462.5,0.25
Gyaan Beverages,21102,45605,South,Tamil Nadu,Chennai,Limca,36,Blue Dart,18,15,7750,255750,76725,0.3
Gyaan Beverages,21102,45605,South,Andhra Pradesh,Amaravati,Mirinda,35,Delhivery,18,10,7500,210000,73500,0.35
Gyaan Beverages,21102,45605,South,Tamil Nadu,Chennai,Sprite,45,Delhivery,25,10,8500,297500,148750,0.5
Gyaan Beverages,21102,45634,South,Karnataka,Bengaluru,Pepsi,20,Delhivery,30,10,10750,430000,193500,0.45
Gyaan Beverages,21102,45634,South,Telangana,Hyderabad,Sprite,28,DTDC,25,15,8750,350000,122500,0.35
Gyaan Beverages,21102,45634,South,Tamil Nadu,Chennai,Sprite,26,Xpress Bees,25,12,8250,305250,76312.5,0.25
Gyaan Beverages,21102,45634,South,Kerala,Thiruvananthapuram,Coca-Cola,34,DTDC,30,15,7750,348750,104625,0.3
Gyaan Beverages,21102,45634,South,Tamil Nadu,Chennai,Limca,52,Delhivery,18,10,7750,217000,75950,0.35
Gyaan Beverages,21102,45634,South,Kerala,Thiruvananthapuram,Coca-Cola,58,Delhivery,30,10,8750,350000,175000,0.5
Gyaan Beverages,21102,45304,East,Nagaland,Kohima,Limca,46,DTDC,18,15,4500,148500,51975,0.35
Gyaan Beverages,21102,45304,East,Nagaland,Kohima,Sprite,35,Xpress Bees,25,12,2500,92500,27750,0.3
Gyaan Beverages,21102,45304,East,Bihar,Patna,Sprite,19,Blue Dart,25,15,2500,100000,30000,0.3
Gyaan Beverages,21102,45304,East,Bihar,Patna,Pepsi,35,Xpress Bees,30,12,1000,42000,14700,0.35
Gyaan Beverages,21102,45304,East,Tripura,Agartala,Limca,58,DTDC,18,15,1500,49500,14850,0.3
Gyaan Beverages,21102,45304,East,West Bengal,Kolkata,Maaza,42,DTDC,20,15,2500,87500,39375,0.45
Gyaan Beverages,21102,45335,East,West Bengal,Kolkata,Coca-Cola,42,Xpress Bees,30,12,5000,210000,73500,0.35
Gyaan Beverages,21102,45335,East,Odisha,Bhubaneswar,Frooti,27,Xpress Bees,20,12,1500,48000,14400,0.3
Gyaan Beverages,21102,45335,East,Sikkim,Gangtok,Pepsi,36,Blue Dart,30,15,2000,90000,27000,0.3
Gyaan Beverages,21102,45335,East,Manipur,Imphal,Limca,41,Xpress Bees,18,12,750,22500,7875,0.35
Gyaan Beverages,21102,45335,East,Arunachal Pradesh,Itanagar,Sprite,41,Blue Dart,25,15,1500,60000,18000,0.3
Gyaan Beverages,21102,45335,East,Assam,Dispur,Frooti,43,Xpress Bees,20,12,2250,72000,32400,0.45
Gyaan Beverages,21102,45363,East,Assam,Dispur,Limca,59,Delhivery,18,10,4450,124600,43610,0.35
Gyaan Beverages,21102,45363,East,Tripura,Agartala,Sprite,44,Blue Dart,25,15,1250,50000,15000,0.3
Gyaan Beverages,21102,45363,East,Nagaland,Kohima,Coca-Cola,57,DTDC,30,15,1750,78750,23625,0.3
Gyaan Beverages,21102,45363,East,Manipur,Imphal,Maaza,42,DTDC,20,15,250,8750,3062.5,0.35
Gyaan Beverages,21102,45363,East,Nagaland,Kohima,Maaza,34,Blue Dart,20,15,750,26250,7875,0.3
Gyaan Beverages,21102,45363,East,Arunachal Pradesh,Itanagar,Sprite,22,Xpress Bees,25,12,1750,64750,29137.5,0.45
Gyaan Beverages,21102,45395,East,Nagaland,Kohima,Limca,46,Blue Dart,18,15,4000,132000,46200,0.35
Gyaan Beverages,21102,45395,East,Odisha,Bhubaneswar,Pepsi,44,Delhivery,30,10,1000,40000,12000,0.3
Gyaan Beverages,21102,45395,East,Mizoram,Aizawl,Sprite,29,DTDC,25,15,1000,40000,12000,0.3
Gyaan Beverages,21102,45395,East,Tripura,Agartala,Coca-Cola,52,Xpress Bees,30,12,250,10500,3675,0.35
Gyaan Beverages,21102,45395,East,Meghalaya,Shillong,Pepsi,32,Xpress Bees,30,12,500,21000,6300,0.3
Gyaan Beverages,21102,45395,East,Tripura,Agartala,Frooti,18,DTDC,20,15,1750,61250,27562.5,0.45
Gyaan Beverages,21102,45426,East,Jharkhand,Ranchi,Frooti,50,DTDC,20,15,4450,155750,54512.5,0.35
Gyaan Beverages,21102,45426,East,Manipur,Imphal,Limca,23,Delhivery,18,10,1500,42000,12600,0.3
Gyaan Beverages,21102,45426,East,Mizoram,Aizawl,Coca-Cola,44,Blue Dart,30,15,1250,56250,16875,0.3
Gyaan Beverages,21102,45426,East,Sikkim,Gangtok,Limca,37,Blue Dart,18,15,500,16500,5775,0.35
Gyaan Beverages,21102,45426,East,Bihar,Patna,Coca-Cola,39,Delhivery,30,10,750,30000,9000,0.3
Gyaan Beverages,21102,45426,East,Assam,Dispur,Pepsi,37,Blue Dart,30,15,1750,78750,35437.5,0.45
Gyaan Beverages,21102,45456,East,West Bengal,Kolkata,Pepsi,47,DTDC,30,15,4250,191250,66937.5,0.35
Gyaan Beverages,21102,45456,East,Meghalaya,Shillong,Maaza,16,Delhivery,20,10,1750,52500,15750,0.3
Gyaan Beverages,21102,45456,East,Mizoram,Aizawl,Frooti,37,DTDC,20,15,1750,61250,18375,0.3
Gyaan Beverages,21102,45456,East,Jharkhand,Ranchi,Frooti,22,Delhivery,20,10,1500,45000,15750,0.35
Gyaan Beverages,21102,45456,East,Jharkhand,Ranchi,Mirinda,20,DTDC,18,15,1500,49500,14850,0.3
Gyaan Beverages,21102,45456,East,Mizoram,Aizawl,Sprite,29,Delhivery,25,10,3250,113750,51187.5,0.45
Gyaan Beverages,21102,45485,East,Bihar,Patna,Limca,46,Xpress Bees,18,12,5500,165000,57750,0.35
Gyaan Beverages,21102,45485,East,West Bengal,Kolkata,Coca-Cola,21,DTDC,30,15,3000,135000,40500,0.3
Gyaan Beverages,21102,45485,East,Mizoram,Aizawl,Sprite,60,Xpress Bees,25,12,2250,83250,24975,0.3
Gyaan Beverages,21102,45485,East,Mizoram,Aizawl,Limca,23,Xpress Bees,18,12,1750,52500,18375,0.35
Gyaan Beverages,21102,45485,East,Nagaland,Kohima,Pepsi,26,DTDC,30,15,2000,90000,27000,0.3
Gyaan Beverages,21102,45485,East,Sikkim,Gangtok,Sprite,23,Xpress Bees,25,12,3750,138750,62437.5,0.45
Gyaan Beverages,21102,45517,East,Bihar,Patna,Limca,38,Delhivery,18,10,5250,147000,51450,0.35
Gyaan Beverages,21102,45517,East,Tripura,Agartala,Frooti,55,Xpress Bees,20,12,3000,96000,28800,0.3
Gyaan Beverages,21102,45517,East,Nagaland,Kohima,Mirinda,21,Delhivery,18,10,2250,63000,18900,0.3
Gyaan Beverages,21102,45517,East,Tripura,Agartala,Pepsi,50,Blue Dart,30,15,1750,78750,27562.5,0.35
Gyaan Beverages,21102,45517,East,Assam,Dispur,Limca,21,DTDC,18,15,1500,49500,14850,0.3
Gyaan Beverages,21102,45517,East,Nagaland,Kohima,Sprite,53,DTDC,25,15,3250,130000,58500,0.45
Gyaan Beverages,21102,45549,East,Sikkim,Gangtok,Coca-Cola,39,Xpress Bees,30,12,4500,189000,66150,0.35
Gyaan Beverages,21102,45549,East,Meghalaya,Shillong,Frooti,42,Delhivery,20,10,2500,75000,22500,0.3
Gyaan Beverages,21102,45549,East,Bihar,Patna,Frooti,24,Xpress Bees,20,12,1500,48000,14400,0.3
Gyaan Beverages,21102,45549,East,Tripura,Agartala,Limca,18,Blue Dart,18,15,1250,41250,14437.5,0.35
Gyaan Beverages,21102,45549,East,West Bengal,Kolkata,Mirinda,25,DTDC,18,15,1250,41250,12375,0.3
Gyaan Beverages,21102,45549,East,Tripura,Agartala,Pepsi,51,DTDC,30,15,2000,90000,40500,0.45
Gyaan Beverages,21102,45578,East,West Bengal,Kolkata,Maaza,25,Xpress Bees,20,12,3750,120000,42000,0.35
Gyaan Beverages,21102,45578,East,Sikkim,Gangtok,Maaza,58,Xpress Bees,20,12,2000,64000,19200,0.3
Gyaan Beverages,21102,45578,East,Sikkim,Gangtok,Coca-Cola,46,Xpress Bees,30,12,1000,42000,12600,0.3
Gyaan Beverages,21102,45578,East,Mizoram,Aizawl,Maaza,26,Blue Dart,20,15,750,26250,9187.5,0.35
Gyaan Beverages,21102,45578,East,Assam,Dispur,Limca,54,DTDC,18,15,750,24750,7425,0.3
Gyaan Beverages,21102,45578,East,Tripura,Agartala,Pepsi,29,Xpress Bees,30,12,2000,84000,37800,0.45
Gyaan Beverages,21102,45609,East,Sikkim,Gangtok,Mirinda,60,Delhivery,18,10,3500,98000,34300,0.35
Gyaan Beverages,21102,45609,East,Assam,Dispur,Limca,44,Xpress Bees,18,12,2000,60000,18000,0.3
Gyaan Beverages,21102,45609,East,Mizoram,Aizawl,Mirinda,48,Xpress Bees,18,12,1450,43500,13050,0.3
Gyaan Beverages,21102,45609,East,Meghalaya,Shillong,Pepsi,47,Blue Dart,30,15,1500,67500,23625,0.35
Gyaan Beverages,21102,45609,East,Manipur,Imphal,Limca,33,DTDC,18,15,1250,41250,12375,0.3
Gyaan Beverages,21102,45609,East,Jharkhand,Ranchi,Pepsi,17,Delhivery,30,10,2250,90000,40500,0.45
Gyaan Beverages,21102,45638,East,Nagaland,Kohima,Limca,52,Xpress Bees,18,12,4750,142500,49875,0.35
Gyaan Beverages,21102,45638,East,Sikkim,Gangtok,Frooti,47,Blue Dart,20,15,2750,96250,28875,0.3
Gyaan Beverages,21102,45638,East,Jharkhand,Ranchi,Mirinda,29,Delhivery,18,10,2250,63000,18900,0.3
Gyaan Beverages,21102,45638,East,Jharkhand,Ranchi,Coca-Cola,44,Delhivery,30,10,1750,70000,24500,0.35
Gyaan Beverages,21102,45638,East,Nagaland,Kohima,Mirinda,38,DTDC,18,15,1750,57750,17325,0.3
Gyaan Beverages,21102,45638,East,Manipur,Imphal,Maaza,54,Xpress Bees,20,12,2750,88000,39600,0.45
Gyaan Beverages,21102,45308,East,Meghalaya,Shillong,Maaza,49,Delhivery,20,10,4750,142500,64125,0.45
Gyaan Beverages,21102,45308,East,Nagaland,Kohima,Frooti,50,Blue Dart,20,15,4750,166250,49875,0.3
Gyaan Beverages,21102,45308,East,Jharkhand,Ranchi,Frooti,19,Xpress Bees,20,12,4750,152000,68400,0.45
Gyaan Beverages,21102,45308,East,Odisha,Bhubaneswar,Limca,21,Delhivery,18,10,3250,91000,36400,0.4
Gyaan Beverages,21102,45308,East,Meghalaya,Shillong,Pepsi,37,DTDC,30,15,2750,123750,74250,0.6
Gyaan Beverages,21102,45308,East,Nagaland,Kohima,Mirinda,32,DTDC,18,15,4750,156750,39187.5,0.25
Gyaan Beverages,21102,45339,East,Jharkhand,Ranchi,Frooti,43,Delhivery,20,10,5250,157500,70875,0.45
Gyaan Beverages,21102,45339,East,Nagaland,Kohima,Frooti,22,Blue Dart,20,15,4250,148750,44625,0.3
Gyaan Beverages,21102,45339,East,Nagaland,Kohima,Sprite,18,Blue Dart,25,15,4500,180000,81000,0.45
Gyaan Beverages,21102,45339,East,Sikkim,Gangtok,Frooti,34,Delhivery,20,10,3000,90000,36000,0.4
Gyaan Beverages,21102,45339,East,Tripura,Agartala,Maaza,51,Blue Dart,20,15,2250,78750,47250,0.6
Gyaan Beverages,21102,45339,East,Nagaland,Kohima,Sprite,24,Blue Dart,25,15,4250,170000,42500,0.25
Gyaan Beverages,21102,45367,East,Nagaland,Kohima,Coca-Cola,29,DTDC,30,15,5750,258750,116437.5,0.45
Gyaan Beverages,21102,45367,East,Jharkhand,Ranchi,Pepsi,49,Blue Dart,30,15,4250,191250,57375,0.3
Gyaan Beverages,21102,45367,East,Manipur,Imphal,Mirinda,35,Xpress Bees,18,12,4250,127500,57375,0.45
Gyaan Beverages,21102,45367,East,Sikkim,Gangtok,Sprite,25,DTDC,25,15,3250,130000,52000,0.4
Gyaan Beverages,21102,45367,East,Meghalaya,Shillong,Limca,57,Xpress Bees,18,12,2000,60000,36000,0.6
Gyaan Beverages,21102,45367,East,Arunachal Pradesh,Itanagar,Frooti,58,Blue Dart,20,15,4000,140000,35000,0.25
Gyaan Beverages,21102,45399,East,Arunachal Pradesh,Itanagar,Pepsi,45,Xpress Bees,30,12,5750,241500,108675,0.45
Gyaan Beverages,21102,45399,East,Sikkim,Gangtok,Mirinda,34,Delhivery,18,10,3750,105000,31500,0.3
Gyaan Beverages,21102,45399,East,Nagaland,Kohima,Limca,52,Delhivery,18,10,4000,112000,50400,0.45
Gyaan Beverages,21102,45399,East,Manipur,Imphal,Pepsi,29,Blue Dart,30,15,3000,135000,54000,0.4
Gyaan Beverages,21102,45399,East,Manipur,Imphal,Coca-Cola,51,Blue Dart,30,15,2000,90000,54000,0.6
Gyaan Beverages,21102,45399,East,Odisha,Bhubaneswar,Sprite,37,DTDC,25,15,3750,150000,37500,0.25
Gyaan Beverages,21102,45430,East,Jharkhand,Ranchi,Coca-Cola,50,DTDC,30,15,5750,258750,116437.5,0.45
Gyaan Beverages,21102,45430,East,West Bengal,Kolkata,Frooti,28,Delhivery,20,10,4250,127500,38250,0.3
Gyaan Beverages,21102,45430,East,Tripura,Agartala,Pepsi,53,Blue Dart,30,15,4250,191250,86062.5,0.45
Gyaan Beverages,21102,45430,East,Odisha,Bhubaneswar,Pepsi,17,Xpress Bees,30,12,3250,136500,54600,0.4
Gyaan Beverages,21102,45430,East,Assam,Dispur,Frooti,18,Blue Dart,20,15,2250,78750,47250,0.6
Gyaan Beverages,21102,45430,East,Nagaland,Kohima,Limca,32,DTDC,18,15,4000,132000,33000,0.25
Gyaan Beverages,21102,45460,East,West Bengal,Kolkata,Maaza,16,Blue Dart,20,15,6750,236250,106312.5,0.45
Gyaan Beverages,21102,45460,East,Bihar,Patna,Coca-Cola,29,Xpress Bees,30,12,5250,220500,66150,0.3
Gyaan Beverages,21102,45460,East,Assam,Dispur,Mirinda,24,DTDC,18,15,5500,181500,81675,0.45
Gyaan Beverages,21102,45460,East,Nagaland,Kohima,Limca,28,DTDC,18,15,4250,140250,56100,0.4
Gyaan Beverages,21102,45460,East,Assam,Dispur,Frooti,43,Xpress Bees,20,12,3000,96000,57600,0.6
Gyaan Beverages,21102,45460,East,Manipur,Imphal,Mirinda,31,Delhivery,18,10,6000,168000,42000,0.25
Gyaan Beverages,21102,45489,East,Assam,Dispur,Pepsi,47,Xpress Bees,30,12,7500,315000,141750,0.45
Gyaan Beverages,21102,45489,East,Nagaland,Kohima,Pepsi,31,Xpress Bees,30,12,6000,252000,75600,0.3
Gyaan Beverages,21102,45489,East,Mizoram,Aizawl,Maaza,39,DTDC,20,15,5500,192500,86625,0.45
Gyaan Beverages,21102,45489,East,Assam,Dispur,Coca-Cola,57,Xpress Bees,30,12,4500,189000,75600,0.4
Gyaan Beverages,21102,45489,East,Bihar,Patna,Coca-Cola,46,Delhivery,30,10,4750,190000,114000,0.6
Gyaan Beverages,21102,45489,East,West Bengal,Kolkata,Pepsi,53,Delhivery,30,10,4750,190000,47500,0.25
Gyaan Beverages,21102,45521,East,Manipur,Imphal,Frooti,37,Blue Dart,20,15,6750,236250,106312.5,0.45
Gyaan Beverages,21102,45521,East,Jharkhand,Ranchi,Pepsi,35,Xpress Bees,30,12,6250,262500,78750,0.3
Gyaan Beverages,21102,45521,East,Sikkim,Gangtok,Coca-Cola,46,DTDC,30,15,5000,225000,101250,0.45
Gyaan Beverages,21102,45521,East,Meghalaya,Shillong,Maaza,39,DTDC,20,15,4250,148750,59500,0.4
Gyaan Beverages,21102,45521,East,West Bengal,Kolkata,Limca,55,DTDC,18,15,4250,140250,84150,0.6
Gyaan Beverages,21102,45521,East,Sikkim,Gangtok,Limca,33,Xpress Bees,18,12,4000,120000,30000,0.25
Gyaan Beverages,21102,45553,East,Assam,Dispur,Maaza,22,Delhivery,20,10,6000,180000,81000,0.45
Gyaan Beverages,21102,45553,East,Meghalaya,Shillong,Sprite,51,Blue Dart,25,15,6000,240000,72000,0.3
Gyaan Beverages,21102,45553,East,Arunachal Pradesh,Itanagar,Pepsi,49,Xpress Bees,30,12,4500,189000,85050,0.45
Gyaan Beverages,21102,45553,East,Odisha,Bhubaneswar,Pepsi,47,Xpress Bees,30,12,4000,168000,67200,0.4
Gyaan Beverages,21102,45553,East,Manipur,Imphal,Coca-Cola,49,Delhivery,30,10,4000,160000,96000,0.6
Gyaan Beverages,21102,45553,East,Jharkhand,Ranchi,Pepsi,22,DTDC,30,15,4500,202500,50625,0.25
Gyaan Beverages,21102,45582,East,Sikkim,Gangtok,Mirinda,42,Xpress Bees,18,12,5500,165000,74250,0.45
Gyaan Beverages,21102,45582,East,Arunachal Pradesh,Itanagar,Pepsi,24,Blue Dart,30,15,5500,247500,74250,0.3
Gyaan Beverages,21102,45582,East,Tripura,Agartala,Coca-Cola,45,Delhivery,30,10,4000,160000,72000,0.45
Gyaan Beverages,21102,45582,East,Assam,Dispur,Sprite,46,Delhivery,25,10,3750,131250,52500,0.4
Gyaan Beverages,21102,45582,East,Tripura,Agartala,Coca-Cola,39,Delhivery,30,10,3500,140000,84000,0.6
Gyaan Beverages,21102,45582,East,Assam,Dispur,Mirinda,54,Xpress Bees,18,12,4000,120000,30000,0.25
Gyaan Beverages,21102,45613,East,Assam,Dispur,Mirinda,42,Xpress Bees,18,12,5750,172500,77625,0.45
Gyaan Beverages,21102,45613,East,Sikkim,Gangtok,Sprite,41,Xpress Bees,25,12,5750,212750,63825,0.3
Gyaan Beverages,21102,45613,East,Bihar,Patna,Maaza,42,Blue Dart,20,15,4250,148750,66937.5,0.45
Gyaan Beverages,21102,45613,East,Assam,Dispur,Limca,35,DTDC,18,15,4250,140250,56100,0.4
Gyaan Beverages,21102,45613,East,Tripura,Agartala,Frooti,42,DTDC,20,15,3750,131250,78750,0.6
Gyaan Beverages,21102,45613,East,Assam,Dispur,Pepsi,17,DTDC,30,15,4750,213750,53437.5,0.25
Gyaan Beverages,21102,45642,East,Sikkim,Gangtok,Coca-Cola,18,DTDC,30,15,6750,303750,136687.5,0.45
Gyaan Beverages,21102,45642,East,Mizoram,Aizawl,Pepsi,55,Delhivery,30,10,6750,270000,81000,0.3
Gyaan Beverages,21102,45642,East,Meghalaya,Shillong,Coca-Cola,37,DTDC,30,15,4750,213750,96187.5,0.45
Gyaan Beverages,21102,45642,East,Sikkim,Gangtok,Mirinda,21,Blue Dart,18,15,4750,156750,62700,0.4
Gyaan Beverages,21102,45642,East,Assam,Dispur,Mirinda,53,Delhivery,18,10,4000,112000,67200,0.6
Gyaan Beverages,21102,45642,East,Tripura,Agartala,Sprite,47,Delhivery,25,10,5000,175000,43750,0.25
Gyaan Beverages,21102,45295,South,Karnataka,Bengaluru,Frooti,20,Blue Dart,20,15,7000,245000,85750,0.35
Gyaan Beverages,21102,45295,South,Andhra Pradesh,Amaravati,Mirinda,35,DTDC,18,15,7000,231000,80850,0.35
Gyaan Beverages,21102,45295,South,Telangana,Hyderabad,Sprite,28,DTDC,25,15,5000,200000,70000,0.35
Gyaan Beverages,21102,45295,South,Telangana,Hyderabad,Mirinda,49,DTDC,18,15,5000,165000,74250,0.45
Gyaan Beverages,21102,45295,South,Karnataka,Bengaluru,Mirinda,58,Delhivery,18,10,3500,98000,29400,0.3
Gyaan Beverages,21102,45295,South,Kerala,Thiruvananthapuram,Limca,18,Xpress Bees,18,12,5000,150000,75000,0.5
Gyaan Beverages,21102,45325,South,Tamil Nadu,Chennai,Maaza,16,Delhivery,20,10,6500,195000,68250,0.35
Gyaan Beverages,21102,45325,South,Kerala,Thiruvananthapuram,Pepsi,31,Delhivery,30,10,6250,250000,87500,0.35
Gyaan Beverages,21102,45325,South,Telangana,Hyderabad,Limca,31,Xpress Bees,18,12,4500,135000,47250,0.35
Gyaan Beverages,21102,45325,South,Andhra Pradesh,Amaravati,Maaza,20,Xpress Bees,20,12,4000,128000,57600,0.45
Gyaan Beverages,21102,45325,South,Kerala,Thiruvananthapuram,Maaza,54,Delhivery,20,10,2750,82500,24750,0.3
Gyaan Beverages,21102,45325,South,Telangana,Hyderabad,Pepsi,60,Blue Dart,30,15,4750,213750,106875,0.5
Gyaan Beverages,21102,45356,South,Karnataka,Bengaluru,Maaza,43,DTDC,20,15,6500,227500,91000,0.4
Gyaan Beverages,21102,45356,South,Andhra Pradesh,Amaravati,Pepsi,46,DTDC,30,15,6500,292500,117000,0.4
Gyaan Beverages,21102,45356,South,Telangana,Hyderabad,Sprite,31,DTDC,25,15,4750,190000,76000,0.4
Gyaan Beverages,21102,45356,South,Tamil Nadu,Chennai,Limca,26,Delhivery,18,10,3750,105000,52500,0.5
Gyaan Beverages,21102,45356,South,Andhra Pradesh,Amaravati,Coca-Cola,53,Blue Dart,30,15,2750,123750,43312.5,0.35
Gyaan Beverages,21102,45356,South,Telangana,Hyderabad,Limca,27,Blue Dart,18,15,4250,140250,77137.5,0.55
